text,sentiment
RT @linnyitssn: Also funny how Constitution loving Republicans structurally violate the Constitution by bringing religion into politics. #G…,Negative
"RT @k_mcq: “This is the most generous country in the world when it comes to immigration,” says Rubio. Yes, that’s the problem. #GOPDebate",Negative
@CarlyFiorina heard some  of your response from #GOPDebate . They were clear and to the point. Wish you good luck.,Positive
RT @BNLieb: By smearing opponents of #WhiteGenocide as “Nazis” Libzis perverted the #MemoryOfTheHolocaust into a weapon to GUARANTEE genoci…,Negative
"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
How I feel about politics #GOPDebate http://t.co/uprwVEI4kR,Negative
RT @CarlyFiorina: Talked with @ijreview about my pre-debate ritual. I take Solitaire very seriously. https://t.co/O7UJL56NM7 #GOPDebate #Ca…,Positive
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",Negative
RT @JohnGGalt: Marco Rubio is like a little boy compared to the others—talks an extra sentence after bell shows his balls have yet to drop!…,Negative
RT @SalMasekela: Straight Outta Compton commercial on Fox News. Well played. 🙌🏿 #GOPDebates,Positive
RT @Booker25: #GOPDebate these 10 idiots  forget that #irandeal involves 5 other countries,Negative
#TalkPoverty what have dems done for the poor in the last 60 years? Trapped them. It's time for #GOPDebate,Negative
"Dear Republican Party, you broker the Donald, you own him. Pony up, Bitch. #GOPDebate #2016",Negative
"RT @Marmel: MY mother worked.
THEIR mothers worked.
YOUR mothers worked.
Nobody mentioned their mothers.
Nobody.
#GOPDebate",Negative
RT @RWSurferGirl: Is it just me or does anyone else want to punch Chris Wallace in the face? #GOPDebate  #GOPDebates 🇺🇸,Negative
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
RT @JoeMyGod: First two ads during the debate: denture adhesive and memory pills. #CoreFoxAudience #GOPDebate,Negative
"RT @SupermanHotMale: Dear fox news moderator, you forgot to say chinese hacking started under the Bush Admin... #GopDebates",Negative
"RT @jasonburns: Shout-out to @megynkelly, landslide winner of last night's #GOPDebate. Amazing job moderating that thing.",Positive
Marco Rubio Told To His Face He's 'Candidate Of Yesterday' For His Anti-Gay Bigotry http://t.co/a4EiuETTLf #GOPDebate http://t.co/GJgHTfODTo,Positive
GOP respects life....just not black ones. #GOPDebates,Negative
RT @RWSurferGirl: Jeb Bush reminds me of elevator music. You hear it but you don't listen. 🇺🇸 #GOPDebate  #GOPDebates,Negative
RT @ShannonSanford9: The debate is over.... Hands down @TedCruz my man! #GOPDebate http://t.co/2PlnkF7Zi0,Positive
Seems like supporting same sex marriage is actually popular with Republicans #GOPDebates,Positive
RT @SalMasekela: Straight Outta Compton commercial on Fox News. Well played. 🙌🏿 #GOPDebates,Positive
"RT @guypbenson: Good Rubio answer on immigration, invoking unfairness of system to those who play by the rules. #GOPDebate",Positive
#gopdebates @BillHemmer thank God the early debate was handled professionally and without SHOCK value soundbite personal advancement for FOX,Positive
I know God. He's a friend of mine. Im glad to count him as a backer #GOPdebates,Positive
"RT @NRO: ""@marcorubio got the best reviews, and deserved them."" Read more of our #NREditorial recap of the #GOPDebate ---&gt; http://t.co/sTzw…",Positive
"Donald is my hero. 
 #GOPDebate http://t.co/9ZZFLChJQO",Positive
"RT @ImmigranNacion: @PeteSessions #GOPDebate #USA, seriously, would you vote for any of these CLOWNS? We NEED #CIRNow #AINF #TNTVote http:/…",Negative
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",Positive
"I'm interested to see if Carly Fiorina, Ben Carson and Mike Huckabee pick up steam.  Everyone came out unscathed in these #GOPDebates",Positive
Must admire @megynkelly for asking tough questions of all candidates and standing up for her fellow women. Proud of her. #gopdebate,Positive
Rubio had the Best Attack of the night was from Marco Rubio on Hillary Clinton ... #TCOT #ccot #PJNET #gop #GOPDebates,Positive
RT @GetUpStandUp2: 5 Frighteningly Sexist Donald Trump Quotes http://t.co/cwyUuL8JKn via @bustle #TheDonald #TrumpMisogonist #GOPdebate #Wo…,Negative
"RT @Laural4705: #GOPDebate my opinion, cruz had the best closing remarks, explaining his plan and vision for America. He was passionate, de…",Positive
Why did they have britney spears moderating the #GOPDebate last night?,Negative
"They know Ronald Reagan is dead, right? #GOPdebates",Negative
"RT @rhowardbrowne: Ben Carson: ""I'm only one who removed half a brain, but if you went to Washington, you'd think someone beat me to it."" #…",Positive
".@CNN is breaking down the debate with fact checks, good to see the media actually holding some of the candidates accountable. #GOPDebate",Positive
"RT @Lrihendry: #TedCruz headed into the Presidential Debates. GO TED!! 

#GOPDebates http://t.co/8S67pz8a4A",Positive
"RT @RWSurferGirl: I'd really like to see how long each candidate was given to speak.  It didn't seem ""Fair &amp; Balanced"" at all. 🇺🇸 #GOPDebat…",Negative
"RT @pattonoswalt: Well holy shit, Kasich. Good on you. #GOPDebate",Positive
"Ok, @tyeblue makes me giggle 😂 #Guuuurrrl #GOPdebate https://t.co/4JKa5BUHXv",Positive
"While I sometimes don't like @realDonaldTrump 's character, he's still the only candidate calling it like it is. #GOPDebate #ycot",Positive
Pretty sure Twitter was invented for nights like this #GOPdebates #killpeopleandbreakthings,Negative
Why is everyone giving @megynkelly a hard time on #GOPDebate? She did a great job asking tough questions. We need that now more thanever!,Positive
"@megynkelly I WAS a big fan, watched your show nightly , until your LIB  attack on @realDonaldTrump #GOPDebate #NoKellyFiles #Trump2016",Negative
@MikeHuckabeeGOP is great at this stuff. #GOPDebates,Positive
"RT @saramarietweets: You should've made @realDonaldTrump answer about God, @FoxNews @megynkelly @BretBaier. That's crappy that u didn't. #G…",Negative
RT @RWSurferGirl: Fox News is obviously trying to influence the makeup of the Republican field. 🇺🇸  #GOPDebate  #GOPDebates,Negative
"RT @KLSouth: .@megynkelly's allegiance is to Murdock &amp; Ailes, not the American people. Understand this, you'll understand her. #kellyfile #…",Negative
@BenCarson2016 no such thing as a politically correct war. Amen. #FOXNEWSDEBATE #GOPDebate #smartman,Negative
RT @RWSurferGirl: So @megynkelly posed for adult pictures.should we bring that up? #GOPDebate  #GOPDebates,Negative
"RT @RWSurferGirl: Thanks Fox News, you're raising @realDonaldTrump 's ratings. 🇺🇸 #GOPDebate  #GOPDebates",Negative
"RT @RWSurferGirl: I am wondering what Fox is up to with THIS debate -- get rid of Trump, Paul, Cruz, Carson? 🇺🇸 #GOPDebates  #GOPDebate",Negative
RT @BoldProgressive: .@realDonaldTrump says he gives his money so people will do what he wants. This is why we need to overturn #CitizensUn…,Negative
"2016 PREDICTION: 

Clinton 43.0% 
Bush 37.5% 
Trump 18.9% 

(millions don't vote b/c Bush is a RINO)

https://t.co/BDSp6iG77V

#GOPDebate",Positive
"Wow, I think John Kasich is an actual real candidate. If he keeps talking sense, he will NEVER win the primary. #GOPDebate #GOPDebates",Positive
'It’s better than any sporting event': Wisconsin Dems gather to watch Scott #Walker16 in #GOPDebate http://t.co/etaghxfs2L #wiunion #p2 #ctl,Positive
RT @FWD_us: #Immigration fact: Undocumented immigrants paid $10.6 billion in taxes in 2010. #GOPdebate #economy http://t.co/z1v2FVruBR,Positive
RT @louvice: Donald Will Go Independent! RubioNever Shows up 4 Work! #GopDebates,Positive
RT @joeykramer: @Aerosmith Headed out to the #GOPDebates in Cleveland should be interesting #MotleyCrue,Positive
"Not mentioned in #GOPDebate: voting rights, #climatechange, gun violence, police shootings, student debt, inequality. Duly noted, @RebLeber.",Negative
Enjoyed the #GOPDebates and am looking forward to the #DemocraticDebates next.,Positive
"RT @Lrihendry: #TedCruz As President, I will always tell the truth, and do what I said I would do.  #GOPDebates",Positive
"Everybody loves Carly the Cinderella. Compared with the dwarfs at the other table, she was the afternoon delight. #gopdebate",Positive
"RT @monaeltahawy: Oh boy: ""social issues"" = GOP code for who can control women's bodies &amp; sexuality the most. Hold on tight, TwitterLand  #…",Negative
RT @mtranquilnight: #GOPDebate really captured the schism b/t Fox News' very professional production design team &amp; intellectual dimwit (but…,Positive
"RT @steven_br: God blessed our country, the Republican candidates....but NOT them democrats. -Rubio #Paraphrase #GOPDebates you... http://t…",Negative
RT @SarahHuckabee: .@FrankLuntz analysis says @GovMikeHuckabee won the debate —&gt; http://t.co/QUwoCLfs8q #ImWithHuck #GOPDebate,Positive
@CopDwg wow! I thought it was #msnbc   Fox has changed. #GopDebates,Positive
A couple more #GOPDebates like that one and #MegynKelly will be voting for Bernie Sanders.,Negative
"""And of course, I'm talking about Hillary Clinton"" was the most Reaganesque moment last night. Good job, #Huckabee! #GOPDebate",Positive
RT @RWSurferGirl: Breaking: Brian Williams just handed Chris Christie a donut to calm him down. 🇺🇸 #GOPDebate #GOPDebates,Negative
The clear winner of the #GOPDebate is anyone who didn't watch it.,Negative
RT @AuditTheMedia: US #GOPDebate could stand to learn a lot from the #GEDebate format. BBC did a much better job than Fox News,Negative
"""Would you really let a mother die, rather than have an abortion?""

Was seriously being asked of a presidential hopeful in 2015. #GOPdebate",Negative
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
"""It's time we recognize that The Supreme Court is not the Supreme Being."" - @GovMikeHuckabee #GOPDebates / 🇺🇸",Positive
"RT @larryelder: Trump should have said, ""Megyn, ask these nine candidates, if they plan to support ME when I win the nomination.""
#GOPDebat…",Negative
"Carly Fiorina is really impressive, I hope she can get more press and gain some steam. #GOPDebate",Positive
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",Positive
"RT @RWSurferGirl: It is very disappointing that Fox News is not conducting a ""Fair &amp; Balanced"" Debate. 🇺🇸 #GOPDebate  #GOPDebates",Negative
RT @damongiles1973: Thank you Cruz!  Finally someone who pledges to reverse every Obama executive order day 1. Why is this so hard? #GOPDeb…,Positive
"RT @MarvMcMoore: Tonight's #GOPDebate proved what we already knew, that the GOP is out of touch &amp; their policies will move this country bac…",Negative
RT @SoccerMum11: Is it me or was #GOPDebate asking more personal attack type questions to @realDonaldTrump? Not cool.,Negative
"RT @RWSurferGirl: I think Cruz and Trump need to band together and expose this set up job, and get rid of Bush and Rubio, 🇺🇸 #GOPDebate  #G…",Positive
RT @RWSurferGirl: You would never know @realDonaldTrump  is the frontrunner from watching this debate. 🇺🇸 #GOPDebate  #GOPDebates,Positive
"RT @MarkDavis: #Perry, #Fiorina clips on #IranDeal are better than most answers being given in this debate #GOPDebates",Positive
"so wait he said he didn't use it and now says ""when I used it?"" #bankruptcy #GOPDebates",Negative
Glad social security is debated at #gopdebates. Future is now. #gapol,Positive
RT @WhoIsSizzle: Hillary spent the #GOPDebate with Kim and Kanye ... This is what I love to see http://t.co/H9T0a4IJxX http://t.co/KqS216nB…,Positive
RT @amphetamine47: I presume Megyn Kelly spent all night rolling her eyes to make up for all the times she couldn't during #GOPDebate.,Negative
RT @OGOPer: This NYer will work hard to replace @SenSchumer Chuck Schumer to vote against Iran nuclear deal http://t.co/264dWH6bBi #IranDea…,Negative
"ICYMI: Frank Luntz: #GOPDebate ""Great News for Ted Cruz"" | Cruz for President http://t.co/qKO1ltdfBP",Positive
"The fact that people are saying @realDonaldTrump ""won"" the first ""#GOPDebate"" speaks volumes for the GOP's chances in 2016.",Negative
RT @GovMikeHuckabee: Washington has done enough lying and stealing – I will protect Social Security &amp; Medicare. http://t.co/9da0D98KdW #GOP…,Positive
RT @mcgrudder: #GOP2016debate #GOPDebate #GOPDebates #Trump2016 #Trump2016 Trump has the GOP scared.  They don't control him.  He talks abo…,Positive
"RT @Yowan: ""I'm a different kind of Republican"" - @RandPaul #GOPDebate 
He really is and he needs to show that contrast, instead of panderi…",Positive
RT @MichaelLucchese: Kelly is doing a great job asking tough questions. #GOPDebate,Positive
Loved @BillHemmer and @marthamaccallum Ditch Kelly &amp; Wallace sideshow railroad. #GOPdebates https://t.co/qXim3nKiYF,Positive
RT @AG_Conservative: Trump asked for evidence of his dumb accusation makes up secondhand testimony from anonymous border patrol agents. #GO…,Negative
RT @fieldnegro: The happiest person in America today after watching those debates is HRC. #GOPDebates.,Negative
RT @Wilberforce91: One of my favorite things about the #GOPDebates is how many of these candidates I've seen in person. Thanks @LibertyU &amp; …,Positive
RT @RWSurferGirl: The candidates don't have to attack @realDonaldTrump Fox is doing it for them by stoping him from speaking. 🇺🇸 #GOPDebate…,Negative
@BretBaier is by far the best moderator tonight. Hands down. #GOPDebate @FoxNews #GOPDebates Nice job Bret!,Positive
"Carly Fiorina needs to be Secretary of State or on the ticket as VP, at least, so extremely smart and sharp! #GOPDebate",Positive
RT @jjauthor: I just have to say I like @megynkellybut but she has gone over the top. She was trying to be the star instead of the candidat…,Negative
RT @someecards: 16 of the funniest reactions to last night's inadvertently hilarious GOP debate. http://t.co/nKWjLscECM #GOPDebate http://t…,Positive
"Its hard not to wonder if @realDonaldTrump is #GOP spoiler 
#GOPDebate #copolitics  https://t.co/LGTCNx0dra",Negative
"RT @RWSurferGirl: @tedcruz and @realDonaldTrump need to take control of this debate,  they can do it, 🇺🇸 #GOPDebate  #GOPDebates",Positive
